Fecha;Radiacion_Solar_Global_kWh_m2;Radiacion_Cielo_Despejado_kWh_m2;Radiacion_Directa_Normal_kWh_m2;Radiacion_Difusa_kWh_m2;Temperatura_Media_C;Temperatura_Maxima_C;Temperatura_Minima_C;Velocidad_Viento_m_s;Direccion_Viento_grados;Precipitacion_mm;Humedad_Relativa_pct;Nubosidad_pct
15/01/2022;29.681;29.743;73.178;0.4046;1.58;7.52;-2.64;1.37;51.2;0.0;72.74;3.81
16/01/2022;29.299;29.522;66.581;0.5554;1.87;8.32;-1.93;1.92;5.7;0.0;70.2;11.3
17/01/2022;29.458;29.777;6.743;0.541;2.61;9.52;-2.31;2.31;38.6;0.0;70.75;14.73
18/01/2022;30.708;31.106;72.746;0.5155;3.63;10.85;-1.24;2.1;44.6;0.0;58.95;8.25
19/01/2022;31.454;31.584;75.706;0.4284;3.26;11.89;-1.74;2.6;29.2;0.12;62.31;5.25
20/01/2022;30.427;31.022;70.896;0.545;2.91;11.06;-2.16;4.09;27.1;0.0;83.37;7.38
21/01/2022;31.663;31.879;77.467;0.3787;1.22;8.06;-2.58;4.5;34.0;0.0;75.03;2.41
22/01/2022;30.031;3.191;70.346;0.5278;2.02;8.72;-3.43;2.73;70.5;0.0;79.24;6.7
23/01/2022;23.501;31.234;42.871;0.9072;2.48;8.98;-1.75;2.72;113.5;0.0;86.51;41.51
24/01/2022;17.842;32.275;18.355;11.902;2.8;8.9;-1.57;2.61;106.1;0.0;80.91;80.96
25/01/2022;19.094;32.671;34.608;0.815;3.62;10.12;-0.52;2.55;106.6;0.0;83.69;61.15
26/01/2022;29.647;32.246;62.076;0.6864;3.19;9.83;-2.06;3.04;90.9;0.0;83.57;8.7
27/01/2022;33.473;33.526;76.255;0.4658;4.16;12.22;-1.06;2.96;65.7;0.0;66.67;0.53
28/01/2022;34.894;3.522;79.426;0.4908;3.45;13.26;-2.35;3.6;52.7;0.0;59.27;3.15
29/01/2022;35.983;36.082;84.826;0.4126;5.56;14.56;-1.76;2.66;50.8;0.0;53.25;1.53
30/01/2022;34.884;35.784;79.745;0.4949;6.91;15.11;1.22;2.12;27.7;0.0;40.69;5.16
31/01/2022;35.573;35.712;7.943;0.4762;5.01;14.47;-0.19;4.66;358.4;0.0;63.51;2.28
01/02/2022;34.838;34.994;78.199;0.4524;5.81;14.2;1.19;6.43;20.0;0.0;78.61;2.9
02/02/2022;3.486;36.264;73.994;0.7219;8.21;17.78;1.05;2.41;35.7;0.0;71.28;14.09
03/02/2022;28.716;3.606;27.005;1.993;8.86;16.2;4.34;1.9;283.8;0.0;59.7;74.26
04/02/2022;25.202;31.805;0.8784;19.745;6.26;12.78;2.48;2.73;351.4;0.0;75.89;97.73
05/02/2022;31.003;3.493;39.934;14.657;6.35;13.04;1.23;4.0;34.6;0.0;76.88;55.18
06/02/2022;37.603;38.196;77.839;0.667;3.87;12.73;-2.52;3.46;23.8;0.0;64.73;10.48
07/02/2022;38.203;38.333;83.182;0.4745;5.93;15.82;-0.8;4.48;24.4;0.0;72.94;7.49
08/02/2022;38.501;3.853;8.413;0.4639;6.49;15.25;0.58;3.29;90.0;0.0;76.55;0.54
09/02/2022;38.693;38.789;80.582;0.5462;6.33;14.24;0.24;1.83;88.9;0.0;74.16;0.74
10/02/2022;35.328;35.599;46.524;13.154;7.43;16.52;-0.23;1.96;13.8;0.0;68.33;29.13
11/02/2022;26.177;3.469;20.933;17.616;8.48;15.36;2.87;2.57;10.7;0.22;71.13;58.28
12/02/2022;31.061;35.585;26.263;20.107;6.93;13.9;1.33;2.11;198.7;0.02;77.67;82.09
13/02/2022;25.433;37.462;28.918;14.275;6.69;11.23;2.97;4.58;227.5;1.13;87.07;72.27
14/02/2022;37.114;41.465;64.841;10.428;4.78;10.14;0.44;4.59;299.1;0.43;79.57;39.96
15/02/2022;41.424;42.742;7.745;0.7685;4.18;11.68;-2.25;2.92;308.8;0.0;72.42;43.31
16/02/2022;3.215;3.978;21.473;22.692;6.77;14.34;1.24;3.44;312.5;0.0;85.29;88.28
17/02/2022;42.118;42.514;81.936;0.6314;9.33;16.68;2.78;2.15;330.7;0.0;74.06;10.25
18/02/2022;41.172;41.981;75.838;0.7601;9.88;17.52;3.04;2.3;305.6;0.0;73.75;27.61
19/02/2022;23.935;42.749;21.079;15.305;6.31;12.16;0.12;5.46;32.0;0.02;70.74;67.55
20/02/2022;44.393;44.878;8.797;0.5369;5.45;14.23;-2.32;2.69;8.7;0.0;71.93;14.33
21/02/2022;45.374;45.533;86.676;0.5863;7.22;16.25;0.44;3.8;6.7;0.0;69.08;35.22
22/02/2022;46.092;4.644;89.974;0.577;8.14;18.68;0.37;4.02;29.2;0.0;50.55;3.36
23/02/2022;37.975;45.977;35.213;25.051;7.96;16.16;0.62;2.99;89.2;0.0;55.92;53.2
24/02/2022;2.873;43.214;0.329;24.163;7.63;15.02;0.96;2.21;52.4;0.06;62.21;89.92
25/02/2022;11.988;4.278;0.2126;0.9775;5.92;8.67;3.89;4.76;56.0;2.47;79.12;97.84
26/02/2022;11.983;41.777;0.2546;0.9523;6.95;11.46;2.68;4.3;126.1;2.71;81.51;99.19
27/02/2022;29.366;45.646;24.024;1.813;7.92;13.27;3.76;1.53;70.2;0.34;73.8;77.61
28/02/2022;46.771;47.494;75.442;0.9458;8.5;16.26;1.42;2.02;3.5;0.02;71.76;10.3
01/03/2022;46.054;4.871;65.251;16.133;9.87;17.02;3.74;2.27;242.9;0.02;63.09;42.5
02/03/2022;41.354;49.776;58.951;14.734;8.65;15.96;3.54;3.25;296.0;0.07;71.33;54.18
03/03/2022;11.894;48.487;0.2527;0.9802;5.49;9.33;2.55;3.91;330.6;14.5;88.18;95.4
04/03/2022;3.57;50.086;39.418;16.116;6.27;12.74;1.36;6.73;7.3;0.81;69.39;81.57
05/03/2022;44.174;51.262;6.066;14.398;4.29;10.87;-2.31;2.76;12.1;0.0;67.58;52.28
06/03/2022;3.409;50.546;33.833;1.855;4.75;11.04;-1.98;3.46;46.3;0.58;68.31;78.74
07/03/2022;24.586;50.458;16.183;16.404;4.48;9.13;0.84;3.14;139.4;6.59;84.57;97.94
08/03/2022;33.413;5.161;32.801;19.601;5.79;11.5;0.59;3.14;238.9;0.52;75.83;79.6
09/03/2022;29.628;51.823;18.468;20.318;6.33;13.13;0.02;2.68;187.8;0.01;75.6;77.37
10/03/2022;35.729;51.797;18.761;24.358;7.0;13.57;1.8;2.93;208.7;0.26;78.19;89.07
11/03/2022;21.235;53.162;0.2813;17.522;7.21;12.25;4.23;4.27;225.9;7.24;85.23;99.46
12/03/2022;44.618;55.284;35.561;24.245;6.61;12.17;1.47;4.32;241.3;4.96;78.95;73.13
13/03/2022;53.585;5.611;74.998;1.369;7.7;13.7;1.58;3.08;232.8;5.52;68.63;66.51
14/03/2022;0.9173;51.739;0.1858;0.7414;7.35;10.35;4.31;6.42;92.0;12.56;84.95;99.28
15/03/2022;20.839;38.402;0.0266;17.597;11.39;17.41;7.37;5.02;92.7;0.05;66.28;99.34
16/03/2022;12.955;37.865;0.0142;10.913;10.74;17.1;7.78;4.71;34.2;0.35;71.55;99.46
17/03/2022;20.038;52.154;0.1766;16.366;8.62;12.57;4.75;7.1;24.2;0.76;75.64;99.41
18/03/2022;28.195;51.802;0.0826;23.563;7.93;14.38;2.47;3.98;58.6;0.16;77.37;97.44
19/03/2022;28.457;50.539;0.3269;23.251;8.09;14.54;2.59;2.86;98.4;0.03;78.59;99.21
20/03/2022;22.294;53.578;0.6322;17.659;8.83;14.06;4.47;5.44;124.3;0.69;79.4;89.56
21/03/2022;22.202;56.215;0.2616;18.163;8.31;11.26;6.58;5.08;131.3;19.59;89.83;99.69
22/03/2022;2.166;58.322;0.4795;17.002;8.46;12.14;5.34;6.5;134.3;4.12;85.6;99.33
23/03/2022;25.889;57.655;0.3336;21.101;8.27;14.13;4.44;5.11;99.5;1.48;74.77;99.23
24/03/2022;13.778;46.908;0.0648;11.261;7.87;12.44;4.45;4.76;84.7;2.77;85.64;99.44
25/03/2022;22.966;49.786;0.0773;19.217;8.02;11.38;5.91;4.41;61.2;4.91;88.74;99.78
26/03/2022;19.733;51.941;0.0722;16.344;8.89;14.41;3.69;2.95;64.1;1.41;79.59;99.71
27/03/2022;33.934;55.418;12.694;24.413;9.28;15.35;4.41;3.02;124.7;0.03;76.84;78.58
28/03/2022;47.618;59.177;24.895;30.067;9.37;16.51;3.96;2.89;114.4;0.93;75.06;90.07
29/03/2022;36.679;56.647;0.845;27.578;10.82;16.17;6.23;1.84;43.0;1.87;84.81;98.9
30/03/2022;17.592;60.151;0.3077;14.256;8.81;12.63;3.72;3.46;359.8;6.68;81.02;89.93
31/03/2022;34.901;62.546;1.068;26.359;6.66;11.73;0.99;3.47;314.8;3.39;79.83;86.04
01/04/2022;57.475;67.188;61.006;22.315;3.74;9.18;-1.17;5.21;357.1;0.67;68.2;52.66
02/04/2022;58.176;6.739;6.245;22.716;2.79;10.1;-3.25;4.51;4.6;0.0;65.7;26.0
03/04/2022;59.167;68.364;64.061;22.879;2.78;9.3;-3.93;4.68;38.3;0.0;64.55;29.95
04/04/2022;56.717;67.202;49.085;2.759;4.08;12.19;-2.52;5.62;50.6;0.0;60.03;65.02
05/04/2022;42.264;64.913;11.599;29.743;4.62;11.7;-0.97;3.42;60.8;1.94;72.39;93.79
06/04/2022;65.215;68.642;83.568;14.122;7.45;15.94;0.83;2.7;286.1;0.01;69.64;33.69
07/04/2022;66.648;68.966;83.654;1.788;9.83;18.81;2.59;3.84;276.4;0.0;69.89;27.89
08/04/2022;48.206;68.268;15.473;37.855;9.64;16.44;3.34;4.2;265.8;0.39;76.88;90.85
09/04/2022;47.201;68.002;32.518;27.067;11.73;17.86;6.17;2.06;265.6;0.48;79.75;87.85
10/04/2022;48.998;67.267;3.623;29.592;13.4;21.22;6.54;4.16;150.4;0.0;75.08;66.41
11/04/2022;55.812;66.974;38.093;3.017;12.63;20.62;5.05;5.01;181.9;1.49;72.5;64.03
12/04/2022;36.329;69.706;22.075;23.573;9.97;14.47;5.92;3.5;223.4;6.81;79.86;81.31
13/04/2022;5.387;69.396;37.944;30.144;11.13;17.68;4.99;4.44;5.8;0.05;72.26;63.74
14/04/2022;61.486;6.883;65.909;19.522;12.76;19.76;5.8;3.51;26.0;0.26;72.4;28.39
15/04/2022;6.689;69.684;74.323;18.293;14.81;22.67;6.85;2.39;13.0;0.01;68.44;20.5
16/04/2022;70.577;72.581;8.598;15.701;15.72;23.93;8.02;3.71;1.8;0.0;63.99;28.65
17/04/2022;62.892;71.172;51.782;3.241;15.02;24.34;5.21;3.17;357.8;0.0;58.76;62.65
18/04/2022;68.194;69.958;72.622;18.394;16.03;23.61;7.95;3.04;5.0;0.01;60.84;31.09
19/04/2022;4.169;70.987;17.815;27.866;11.36;18.42;4.29;4.35;359.6;3.83;70.85;75.23
20/04/2022;3.654;73.877;19.049;24.497;6.49;13.09;2.0;8.84;0.5;12.44;72.02;84.1
21/04/2022;5.94;7.392;49.037;2.833;8.61;16.07;1.0;3.91;293.8;0.17;66.54;67.63
22/04/2022;19.099;73.274;0.1385;15.602;7.43;9.77;4.94;6.41;192.6;17.67;89.71;99.73
23/04/2022;40.277;75.926;0.7894;31.138;7.48;11.71;3.98;7.0;248.3;3.71;76.04;95.24
24/04/2022;7.399;77.662;9.402;14.513;9.97;16.93;1.86;2.52;268.1;0.0;67.84;33.47
25/04/2022;74.659;76.226;90.806;16.416;12.38;19.29;3.62;2.17;89.1;0.0;58.48;9.78
26/04/2022;60.046;73.294;43.246;28.694;13.47;19.89;5.54;2.28;160.9;7.03;67.43;80.47
27/04/2022;41.472;73.589;0.7956;31.622;12.8;16.63;9.59;1.36;290.6;4.79;77.15;98.21
28/04/2022;33.778;67.954;0.319;26.311;10.93;15.13;8.11;3.78;35.6;2.37;82.04;84.04
29/04/2022;68.314;72.497;61.159;24.518;14.35;21.12;6.41;2.66;32.9;0.01;69.32;28.43
30/04/2022;54.996;69.473;26.299;41.539;16.24;22.8;9.4;2.76;342.5;0.08;66.27;96.23
01/05/2022;68.791;74.856;67.284;21.408;16.66;23.62;9.02;2.7;303.0;0.08;65.13;46.52
02/05/2022;41.086;74.669;12.629;27.994;12.63;16.13;9.46;2.41;11.2;3.75;79.39;85.0
03/05/2022;36.806;73.906;16.183;26.486;11.82;17.23;7.87;5.97;52.0;2.16;74.41;95.87
04/05/2022;53.534;74.933;33.593;3.025;13.0;19.12;6.47;4.57;42.8;0.42;70.8;60.78
05/05/2022;79.102;79.642;98.695;13.082;13.55;21.74;5.59;3.57;6.5;0.01;64.48;3.71
06/05/2022;80.424;81.106;102.437;12.202;13.86;22.63;5.08;3.91;20.2;0.0;60.31;5.51
07/05/2022;80.422;81.053;101.906;12.847;14.69;23.36;5.38;3.5;34.9;0.0;61.07;18.32
08/05/2022;79.104;79.375;95.726;14.522;16.31;24.95;7.57;2.98;13.1;0.0;59.12;3.86
09/05/2022;78.977;79.903;96.017;14.201;17.8;26.46;8.03;2.29;25.3;0.05;58.11;4.85
10/05/2022;79.901;80.306;100.531;12.826;18.71;27.35;8.96;1.94;170.7;0.0;58.01;2.0
11/05/2022;74.611;78.473;76.006;20.642;20.0;27.81;11.4;2.42;167.0;0.0;55.16;34.75
12/05/2022;68.928;78.538;4.801;39.043;18.74;24.71;12.81;2.66;146.2;0.01;51.01;71.0
13/05/2022;76.109;79.082;78.931;20.186;20.72;28.12;10.88;1.9;50.2;0.0;53.48;27.28
14/05/2022;56.539;78.074;37.061;26.962;19.75;25.34;14.8;2.39;120.8;0.66;60.54;71.96
15/05/2022;67.649;7.95;44.362;42.096;17.78;23.93;12.13;4.39;223.8;0.08;59.5;55.05
16/05/2022;79.193;82.637;88.454;20.078;18.57;25.82;12.13;3.0;239.9;0.0;51.66;25.96
17/05/2022;80.837;82.752;99.473;1.513;20.53;27.53;12.3;2.64;256.1;0.0;49.87;31.5
18/05/2022;75.842;80.016;70.246;29.894;23.58;30.79;14.86;2.31;198.5;0.0;43.79;67.3
19/05/2022;73.726;79.207;62.006;28.656;22.93;32.19;13.34;4.33;145.4;0.0;48.69;49.6
20/05/2022;63.218;78.742;23.167;45.562;21.88;30.71;13.88;3.65;132.6;0.0;47.94;95.65
21/05/2022;60.158;75.118;21.271;43.843;23.77;33.44;14.74;3.39;148.5;0.32;43.46;84.45
22/05/2022;59.006;7.925;28.927;34.313;20.34;26.41;14.2;4.46;224.5;0.03;55.75;60.16
23/05/2022;72.602;81.588;54.886;34.577;19.2;27.37;11.57;3.54;290.8;0.0;55.08;53.81
24/05/2022;47.846;80.839;16.272;34.447;14.62;21.81;8.63;4.48;352.1;0.52;57.9;64.71
25/05/2022;80.429;86.028;88.481;23.165;14.42;22.29;6.39;5.31;10.0;0.05;53.28;17.23
26/05/2022;86.002;86.047;114.302;0.9838;17.3;27.36;6.63;4.62;46.7;0.0;51.14;0.36
27/05/2022;86.402;86.412;114.677;0.9646;20.58;30.27;10.04;3.86;52.9;0.0;49.4;0.23
28/05/2022;81.792;83.875;91.279;17.508;22.14;31.28;12.35;2.89;85.5;0.0;46.4;8.36
29/05/2022;73.032;82.378;58.754;29.674;22.33;30.14;15.35;3.08;246.1;0.01;41.72;35.59
30/05/2022;6.133;8.064;33.242;37.985;18.13;23.11;12.91;3.77;248.3;0.0;52.0;75.32
31/05/2022;84.238;84.929;101.215;14.772;20.73;28.96;13.16;2.9;211.7;0.0;44.13;7.48
01/06/2022;82.428;86.405;9.966;14.722;20.58;28.33;12.64;4.04;226.4;0.0;45.58;13.49
02/06/2022;72.125;85.346;59.314;30.194;21.12;27.41;15.31;3.21;225.9;0.01;46.81;53.23
03/06/2022;78.566;85.344;79.018;24.816;21.05;27.35;15.56;3.42;225.6;0.21;42.66;34.45
04/06/2022;80.914;86.585;89.364;22.771;20.22;26.59;14.63;3.58;236.2;0.02;44.51;20.25
05/06/2022;86.786;87.187;110.016;11.789;20.93;29.07;12.43;2.41;258.5;0.0;45.9;3.02
06/06/2022;73.553;86.926;64.718;33.084;22.34;30.34;13.22;3.35;281.2;0.0;38.83;38.05
07/06/2022;84.206;85.579;103.733;14.957;24.21;32.45;15.03;2.82;283.1;0.0;41.25;20.39
08/06/2022;58.848;83.227;14.138;45.931;23.16;30.16;16.24;4.2;319.6;0.0;45.68;78.35
09/06/2022;86.402;86.688;11.405;0.9569;24.43;32.86;15.41;3.97;20.1;0.0;44.1;2.8
10/06/2022;86.052;86.861;108.602;12.677;25.27;34.2;15.22;2.24;51.1;0.0;35.12;4.49
11/06/2022;7.417;83.738;73.591;21.108;27.1;36.7;17.13;3.45;134.4;0.09;35.78;24.64
12/06/2022;64.402;82.606;34.082;3.683;27.22;36.21;17.7;3.41;138.7;0.02;29.52;56.92
13/06/2022;76.901;82.498;56.434;31.111;28.04;38.23;16.49;3.1;205.1;0.0;27.28;44.26
14/06/2022;74.674;79.296;44.846;36.782;29.87;38.58;21.29;3.39;231.3;0.01;26.62;37.64
15/06/2022;65.414;78.934;22.039;46.277;30.46;38.43;22.11;2.78;165.9;0.17;25.47;78.37
16/06/2022;6.702;77.011;32.275;36.401;30.09;37.05;22.56;2.92;133.3;0.13;31.65;77.62
17/06/2022;77.486;82.411;59.539;35.532;29.45;38.43;19.78;3.07;136.6;0.42;30.37;55.61
18/06/2022;73.531;83.309;54.713;30.852;29.81;38.82;19.86;5.58;180.3;0.0;24.8;37.72
19/06/2022;85.183;86.268;97.433;16.726;22.63;28.39;17.09;5.1;229.8;0.0;40.02;6.73
20/06/2022;67.546;85.344;35.503;39.463;20.97;27.0;15.94;4.28;226.7;0.0;39.43;61.65
21/06/2022;71.549;84.708;51.031;36.286;20.84;28.39;14.24;3.7;227.9;0.01;28.95;38.62
22/06/2022;71.482;85.685;67.044;27.852;19.04;25.03;13.18;3.97;240.8;0.04;43.6;43.25
23/06/2022;55.166;83.354;30.146;33.785;19.2;25.14;13.56;4.27;244.3;1.08;49.79;82.26
24/06/2022;81.938;86.093;83.146;22.822;19.77;27.36;11.65;3.44;252.7;0.02;45.69;18.73
25/06/2022;68.885;85.776;48.994;33.449;20.6;27.4;13.21;3.89;249.7;0.0;41.78;55.59
26/06/2022;86.028;87.355;98.311;1.589;20.81;28.03;12.35;3.67;262.9;0.0;29.02;34.97
27/06/2022;77.146;86.407;74.477;26.671;20.95;28.75;12.66;4.33;17.9;0.1;40.72;31.77
28/06/2022;87.475;87.811;110.633;1.225;22.63;31.85;11.76;2.74;333.0;0.0;35.4;1.44
29/06/2022;85.505;88.217;99.732;16.466;24.14;32.79;14.15;4.26;254.6;0.0;24.09;21.61
30/06/2022;78.509;87.034;75.934;29.304;22.53;29.55;14.27;4.01;332.1;0.26;35.8;47.98
01/07/2022;85.099;86.256;104.542;1.386;23.88;32.91;12.27;3.07;78.9;0.0;36.47;4.66
02/07/2022;78.161;82.927;74.227;26.311;27.08;35.83;17.89;3.0;138.0;0.0;43.5;15.76
03/07/2022;77.018;80.371;66.576;26.938;26.92;34.8;18.27;3.73;211.7;0.0;37.02;13.93
04/07/2022;84.403;85.855;96.888;16.344;27.2;34.81;18.77;2.46;235.4;0.0;27.58;3.8
05/07/2022;82.145;84.206;82.092;22.706;27.64;36.5;17.33;3.16;181.4;0.0;27.3;6.46
06/07/2022;68.076;82.298;56.304;27.576;25.73;34.29;17.41;3.01;48.8;0.93;35.31;26.01
07/07/2022;85.025;85.567;102.797;13.704;24.35;33.08;15.32;4.98;45.9;0.0;35.64;4.03
08/07/2022;86.179;86.609;111.946;11.237;26.17;36.0;15.28;3.11;42.9;0.0;33.31;2.31
09/07/2022;84.506;84.948;105.756;12.898;28.15;37.58;17.47;2.66;58.0;0.0;30.91;2.3
10/07/2022;81.946;84.314;94.651;17.789;29.28;38.5;19.01;2.56;54.3;0.0;27.5;6.23
11/07/2022;6.689;79.387;4.938;3.047;30.0;38.57;19.83;2.42;110.6;0.0;27.24;42.55
12/07/2022;78.187;81.106;84.038;1.915;30.17;38.42;20.15;1.96;151.4;0.88;25.5;11.05
13/07/2022;70.099;76.812;53.011;30.662;31.18;38.17;21.19;2.06;348.9;0.0;24.43;20.01
14/07/2022;78.086;79.286;69.694;25.589;31.86;41.35;21.68;2.86;71.3;0.0;20.87;4.89
15/07/2022;79.814;81.806;8.015;21.713;31.26;40.32;21.84;3.77;118.7;0.01;21.27;11.54
16/07/2022;77.426;79.913;73.202;23.465;31.35;40.19;21.39;2.94;145.3;0.0;21.63;11.05
17/07/2022;78.912;80.964;81.379;20.542;30.94;39.64;21.53;3.25;153.3;0.0;20.77;6.8
18/07/2022;80.398;81.386;8.677;1.871;30.43;39.27;20.65;4.08;179.6;0.0;24.15;10.89
19/07/2022;84.096;84.518;103.318;13.858;28.16;34.66;22.22;4.13;245.3;0.0;23.38;3.41
20/07/2022;83.074;83.544;97.752;1.589;28.46;37.01;18.75;2.09;21.3;0.0;23.09;2.79
21/07/2022;80.398;81.559;90.422;1.781;29.43;38.03;19.33;2.96;148.9;0.0;27.93;3.06
22/07/2022;72.566;79.752;57.629;32.611;28.9;36.97;20.23;3.2;244.3;0.0;21.9;22.98
23/07/2022;82.706;83.002;98.861;1.483;29.12;39.19;18.06;3.57;257.1;0.0;20.37;0.92
24/07/2022;8.051;81.864;90.578;18.144;31.13;39.73;22.42;3.91;252.2;0.0;13.78;10.49
25/07/2022;80.986;81.677;91.152;17.681;29.66;38.22;21.61;3.96;307.6;0.0;19.24;12.65
26/07/2022;78.881;81.266;95.717;14.971;27.7;36.63;18.21;3.82;4.6;0.0;34.41;7.0
27/07/2022;75.816;80.263;88.219;17.112;27.1;35.97;17.74;3.56;12.8;0.0;32.77;12.42
28/07/2022;79.822;81.336;99.643;13.656;27.86;36.12;18.57;3.05;275.6;0.0;27.8;8.72
29/07/2022;78.792;80.806;99.415;1.321;28.56;37.12;19.41;3.27;300.8;0.0;28.68;6.14
30/07/2022;72.979;76.594;76.234;18.463;28.82;38.0;18.59;3.29;84.3;2.12;40.22;26.16
31/07/2022;7.164;75.874;71.683;20.974;29.91;37.48;21.27;1.92;93.1;0.72;41.02;14.4
01/08/2022;74.592;77.453;79.901;18.994;30.85;39.09;22.01;2.23;48.2;0.0;29.28;12.81
02/08/2022;61.733;73.034;41.952;2.916;31.13;38.98;22.2;2.34;120.6;1.12;33.68;52.46
03/08/2022;76.006;77.374;82.814;17.774;30.84;38.21;22.94;2.75;158.8;0.27;26.42;22.65
04/08/2022;77.323;78.137;88.414;1.663;29.11;37.41;19.69;3.12;175.2;0.05;27.84;13.39
05/08/2022;7.763;78.041;93.355;15.067;28.97;37.23;19.52;2.5;172.8;0.26;26.5;3.3
06/08/2022;74.606;76.296;84.401;17.194;28.95;37.34;20.0;2.88;145.4;0.04;29.64;9.32
07/08/2022;7.459;76.327;85.646;16.442;28.91;36.46;19.92;2.45;167.7;0.0;25.96;4.79
08/08/2022;73.908;76.044;84.144;17.314;29.19;36.93;19.7;2.23;159.7;0.0;24.94;4.97
09/08/2022;74.674;75.648;86.016;16.008;29.23;37.56;19.79;2.82;139.8;0.05;29.32;21.35
10/08/2022;65.184;72.866;50.302;28.346;29.99;37.04;22.13;3.3;136.1;0.24;30.19;54.75
11/08/2022;69.828;72.533;6.775;22.848;30.27;36.59;23.61;3.27;179.9;0.1;32.82;14.36
12/08/2022;69.218;7.182;65.417;23.258;29.58;37.33;20.62;3.28;222.3;0.0;28.85;9.33
13/08/2022;25.226;66.427;0.2172;20.654;26.37;34.61;18.95;5.48;197.3;0.07;37.39;66.57
14/08/2022;76.764;77.942;101.933;11.102;24.42;33.16;16.37;3.81;271.3;0.01;33.58;6.06
15/08/2022;74.035;76.006;93.218;13.531;24.07;32.36;14.94;3.23;280.0;0.0;27.57;11.07
16/08/2022;70.147;75.722;79.284;1.781;23.15;30.49;15.92;4.6;278.3;0.03;32.65;32.8
17/08/2022;62.767;74.138;68.782;19.841;21.19;28.33;14.34;4.73;354.4;1.05;43.86;30.08
18/08/2022;74.278;75.302;99.408;12.389;20.67;28.47;12.57;4.45;12.5;0.03;43.17;5.96
19/08/2022;74.518;75.864;10.386;0.971;23.29;32.45;13.18;2.31;42.2;0.0;36.1;5.66
20/08/2022;73.514;73.973;100.874;10.418;25.69;34.65;15.35;2.31;88.8;0.0;31.91;2.84
21/08/2022;72.574;73.406;99.293;11.064;27.71;36.51;17.83;3.43;335.9;0.0;23.8;6.85
22/08/2022;71.647;72.266;102.139;0.9;26.96;35.14;18.35;3.97;42.1;0.0;36.8;7.28
23/08/2022;66.146;69.413;80.388;1.441;28.02;36.01;18.57;2.77;95.5;0.0;38.58;16.69
24/08/2022;57.694;68.158;4.769;26.602;28.77;36.63;21.37;2.84;195.8;0.0;28.78;44.42
25/08/2022;60.065;68.412;6.575;18.324;27.31;35.01;19.09;2.47;48.0;0.33;32.09;28.85
26/08/2022;52.738;6.725;3.654;2.623;24.97;30.97;18.45;2.76;52.4;0.3;47.6;61.52
27/08/2022;58.082;67.226;54.958;21.934;24.64;31.61;18.06;2.79;115.6;0.03;46.69;42.42
28/08/2022;63.874;66.583;68.366;19.013;26.17;34.65;17.89;4.11;133.6;0.33;41.66;13.11
29/08/2022;57.398;64.222;47.186;24.254;26.47;34.19;19.35;4.34;208.6;0.25;42.94;40.48
30/08/2022;67.092;68.479;80.352;14.902;26.91;34.46;20.84;3.81;244.6;0.0;24.39;32.61
31/08/2022;6.984;70.392;10.326;0.8503;24.14;32.16;17.12;3.45;250.2;0.0;23.07;8.99
01/09/2022;67.322;69.125;88.886;11.904;23.91;32.63;15.19;3.23;256.8;0.0;27.01;24.2
02/09/2022;6.185;68.266;63.031;20.059;22.69;29.94;14.87;3.3;265.1;0.0;29.79;43.11
03/09/2022;61.944;66.917;72.888;18.782;21.85;29.21;15.1;3.16;240.6;0.0;34.94;28.86
04/09/2022;67.306;68.664;93.972;11.563;20.54;27.65;13.09;3.5;247.2;0.0;29.41;9.91
05/09/2022;67.219;6.815;100.118;0.9118;21.31;29.31;13.37;3.68;245.2;0.0;33.54;4.58
06/09/2022;64.879;6.643;94.927;0.9888;21.87;29.55;15.12;3.65;248.2;0.0;42.78;8.46
07/09/2022;52.442;66.175;27.336;33.058;20.06;27.57;12.81;3.47;273.7;0.0;37.06;74.16
08/09/2022;42.182;61.541;2.903;26.784;22.05;28.64;16.02;3.04;268.5;0.14;45.82;86.71
09/09/2022;58.128;63.317;65.302;1.998;23.73;31.57;15.43;2.02;303.5;0.26;44.69;26.52
10/09/2022;62.573;63.278;90.602;0.9636;25.08;33.82;15.83;2.81;215.2;0.0;36.4;3.83
11/09/2022;6.023;62.402;77.902;1.409;26.53;35.03;17.49;2.93;184.7;0.9;31.85;24.14
12/09/2022;27.358;55.774;0.5066;21.437;24.57;29.32;19.21;4.84;174.4;4.84;42.39;98.57
13/09/2022;31.625;5.724;13.572;21.019;20.94;24.65;16.2;7.35;194.4;10.72;63.96;86.36
14/09/2022;43.217;60.862;32.179;25.078;18.97;25.19;13.56;3.98;221.8;0.94;65.97;75.04
15/09/2022;39.115;58.157;18.432;24.547;19.3;23.69;15.57;1.59;244.4;5.82;69.78;80.33
16/09/2022;5.106;5.843;60.605;1.638;20.71;27.47;13.64;2.27;19.0;0.0;57.36;22.66
17/09/2022;55.637;59.191;66.218;16.466;19.95;28.12;12.65;3.38;52.6;0.0;51.26;35.77
18/09/2022;45.168;55.735;35.863;2.472;21.46;28.86;14.74;3.23;105.9;0.11;56.98;73.67
19/09/2022;39.187;53.707;17.407;25.486;21.22;27.29;15.59;1.65;51.0;1.95;65.83;84.75
20/09/2022;55.462;56.302;76.349;11.678;21.58;27.93;15.89;3.2;43.3;5.0;55.94;26.15
